Currency	Date	Value
Polish zloty	August 15, 2019	NA
Polish zloty	August 15, 2022	NA
Polish zloty	August 15, 2023	NA
Polish zloty	August 16, 2019	3.928100
Polish zloty	August 16, 2021	NA
Polish zloty	August 16, 2022	4.628200
Polish zloty	August 16, 2023	4.083200
Polish zloty	August 17, 2020	3.707600
Polish zloty	August 17, 2021	NA
Polish zloty	August 17, 2022	4.611900
Polish zloty	August 17, 2023	4.109400
Polish zloty	August 18, 2020	3.689500
Polish zloty	August 18, 2021	3.886100
Polish zloty	August 18, 2022	4.646800
Polish zloty	August 18, 2023	4.128500
Polish zloty	August 19, 2019	3.919900
Polish zloty	August 19, 2020	3.673200
Polish zloty	August 19, 2021	3.922600
Polish zloty	August 19, 2022	4.706100
Polish zloty	August 20, 2019	3.940800
Polish zloty	August 20, 2020	3.716400
Polish zloty	August 20, 2021	3.930100
Polish zloty	August 21, 2019	3.921000
Polish zloty	August 21, 2020	3.716400
Polish zloty	August 21, 2023	4.112400
Polish zloty	August 22, 2019	3.933700
Polish zloty	August 22, 2022	4.742700
Polish zloty	August 22, 2023	4.092400
Polish zloty	August 23, 2019	3.937100
Polish zloty	August 23, 2021	3.910700
Polish zloty	August 23, 2022	4.803000
Polish zloty	August 23, 2023	4.143800
Polish zloty	August 24, 2020	3.727300
Polish zloty	August 24, 2021	3.908600
Polish zloty	August 24, 2022	4.802900
Polish zloty	August 24, 2023	4.118000
Polish zloty	August 25, 2020	3.714400
Polish zloty	August 25, 2021	3.886900
Polish zloty	August 25, 2022	4.754600
Polish zloty	August 25, 2023	4.141900
Polish zloty	August 26, 2019	3.933500
Polish zloty	August 26, 2020	3.726900
Polish zloty	August 26, 2021	3.891200
Polish zloty	August 26, 2022	4.746500
Polish zloty	August 27, 2019	3.930900
Polish zloty	August 27, 2020	3.728600
Polish zloty	August 27, 2021	3.897800
Polish zloty	August 28, 2019	3.954800
Polish zloty	August 28, 2020	3.698300
Polish zloty	August 28, 2023	4.140000
Polish zloty	August 29, 2019	3.958600
Polish zloty	August 29, 2022	4.782100
Polish zloty	August 29, 2023	4.134100
Polish zloty	August 30, 2019	3.971700
Polish zloty	August 30, 2021	3.872400
Polish zloty	August 30, 2022	4.721000
Polish zloty	August 30, 2023	4.116700
Polish zloty	August 31, 2020	3.692400
Polish zloty	August 31, 2021	3.838600
Polish zloty	August 31, 2022	4.736000
Polish zloty	August 31, 2023	4.107400
Polish zloty	December 01, 2020	3.736700
Polish zloty	December 01, 2021	4.105100
Polish zloty	December 01, 2022	4.491100
Polish zloty	December 02, 2019	3.904700
Polish zloty	December 02, 2020	3.703800
Polish zloty	December 02, 2021	4.062500
Polish zloty	December 02, 2022	4.449200
Polish zloty	December 03, 2019	3.870600
Polish zloty	December 03, 2020	3.698100
Polish zloty	December 03, 2021	4.065300
Polish zloty	December 04, 2019	3.864700
Polish zloty	December 04, 2020	3.676500
Polish zloty	December 05, 2019	3.856600
Polish zloty	December 05, 2022	4.441500
Polish zloty	December 06, 2019	3.850000
Polish zloty	December 06, 2021	4.061900
Polish zloty	December 06, 2022	4.478700
Polish zloty	December 07, 2020	3.700100
Polish zloty	December 07, 2021	4.078800
Polish zloty	December 07, 2022	4.483400
Polish zloty	December 08, 2020	3.691400
Polish zloty	December 08, 2021	4.071000
Polish zloty	December 08, 2022	4.476000
Polish zloty	December 09, 2019	3.870400
Polish zloty	December 09, 2020	3.665700
Polish zloty	December 09, 2021	4.083700
Polish zloty	December 09, 2022	4.435100
Polish zloty	December 10, 2019	3.871100
Polish zloty	December 10, 2020	3.657400
Polish zloty	December 10, 2021	4.088700
Polish zloty	December 11, 2019	3.866000
Polish zloty	December 11, 2020	3.663000
Polish zloty	December 12, 2019	3.850500
Polish zloty	December 12, 2022	4.442400
Polish zloty	December 13, 2019	3.823400
Polish zloty	December 13, 2021	NA
Polish zloty	December 13, 2022	4.452700
Polish zloty	December 14, 2020	3.654800
Polish zloty	December 14, 2021	4.108800
Polish zloty	December 14, 2022	4.397300
Polish zloty	December 15, 2020	3.655400
Polish zloty	December 15, 2021	NA
Polish zloty	December 15, 2022	4.410000
Polish zloty	December 16, 2019	3.831100
Polish zloty	December 16, 2020	3.633400
Polish zloty	December 16, 2021	4.093800
Polish zloty	December 16, 2022	4.422700
Polish zloty	December 17, 2019	3.821100
Polish zloty	December 17, 2020	3.625400
Polish zloty	December 17, 2021	4.088200
Polish zloty	December 18, 2019	3.830200
Polish zloty	December 18, 2020	3.632200
Polish zloty	December 19, 2019	3.828100
Polish zloty	December 19, 2022	4.415300
Polish zloty	December 20, 2019	3.831100
Polish zloty	December 20, 2021	4.118200
Polish zloty	December 20, 2022	4.400100
Polish zloty	December 21, 2020	3.708200
Polish zloty	December 21, 2021	4.093700
Polish zloty	December 21, 2022	4.394700
Polish zloty	December 22, 2020	3.692100
Polish zloty	December 22, 2021	4.098400
Polish zloty	December 22, 2022	4.372600
Polish zloty	December 23, 2019	3.839400
Polish zloty	December 23, 2020	3.691900
Polish zloty	December 23, 2021	4.095000
Polish zloty	December 23, 2022	4.370000
Polish zloty	December 26, 2019	NA
Polish zloty	December 27, 2019	3.826600
Polish zloty	December 30, 2019	3.802700
Polish zloty	February 01, 2019	3.724300
Polish zloty	February 01, 2021	3.732300
Polish zloty	February 01, 2022	4.068900
Polish zloty	February 01, 2023	4.325400
Polish zloty	February 02, 2021	3.731100
Polish zloty	February 02, 2022	4.028300
Polish zloty	February 02, 2023	4.280300
Polish zloty	February 03, 2020	3.886400
Polish zloty	February 03, 2021	3.735200
Polish zloty	February 03, 2022	4.026700
Polish zloty	February 03, 2023	4.292800
Polish zloty	February 04, 2019	3.740800
Polish zloty	February 04, 2020	3.877300
Polish zloty	February 04, 2021	3.750900
Polish zloty	February 04, 2022	3.965700
Polish zloty	February 05, 2019	3.754200
Polish zloty	February 05, 2020	3.865400
Polish zloty	February 05, 2021	3.755400
Polish zloty	February 06, 2019	3.770600
Polish zloty	February 06, 2020	3.867200
Polish zloty	February 06, 2023	4.383300
Polish zloty	February 07, 2019	3.791900
Polish zloty	February 07, 2020	3.894700
Polish zloty	February 07, 2022	3.987200
Polish zloty	February 07, 2023	4.432500
Polish zloty	February 08, 2019	3.804000
Polish zloty	February 08, 2021	3.730100
Polish zloty	February 08, 2022	3.969300
Polish zloty	February 08, 2023	4.407400
Polish zloty	February 09, 2021	3.697200
Polish zloty	February 09, 2022	3.953000
Polish zloty	February 09, 2023	4.400300
Polish zloty	February 10, 2020	3.899600
Polish zloty	February 10, 2021	3.697300
Polish zloty	February 10, 2022	3.921800
Polish zloty	February 10, 2023	4.456500
Polish zloty	February 11, 2019	3.819000
Polish zloty	February 11, 2020	3.904100
Polish zloty	February 11, 2021	3.711700
Polish zloty	February 11, 2022	3.966500
Polish zloty	February 12, 2019	3.838000
Polish zloty	February 12, 2020	3.901000
Polish zloty	February 12, 2021	3.718600
Polish zloty	February 13, 2019	3.826100
Polish zloty	February 13, 2020	3.910400
Polish zloty	February 13, 2023	4.485600
Polish zloty	February 14, 2019	3.851600
Polish zloty	February 14, 2020	3.909800
Polish zloty	February 14, 2022	4.043900
Polish zloty	February 14, 2023	4.446300
Polish zloty	February 15, 2019	3.832600
Polish zloty	February 15, 2022	3.974000
Polish zloty	February 15, 2023	4.437200
Polish zloty	February 16, 2021	3.694000
Polish zloty	February 16, 2022	3.947800
Polish zloty	February 16, 2023	4.460100
Polish zloty	February 17, 2021	3.728700
Polish zloty	February 17, 2022	3.968700
Polish zloty	February 17, 2023	4.488800
Polish zloty	February 18, 2020	3.944800
Polish zloty	February 18, 2021	3.715200
Polish zloty	February 18, 2022	3.979800
Polish zloty	February 19, 2019	3.831100
Polish zloty	February 19, 2020	3.955600
Polish zloty	February 19, 2021	3.699700
Polish zloty	February 20, 2019	3.822100
Polish zloty	February 20, 2020	3.962100
Polish zloty	February 21, 2019	3.824700
Polish zloty	February 21, 2020	3.962300
Polish zloty	February 21, 2023	4.452400
Polish zloty	February 22, 2019	3.824200
Polish zloty	February 22, 2021	3.713500
Polish zloty	February 22, 2022	4.012000
Polish zloty	February 22, 2023	4.468700
Polish zloty	February 23, 2021	3.711700
Polish zloty	February 23, 2022	3.993700
Polish zloty	February 23, 2023	4.487300
Polish zloty	February 24, 2020	3.977200
Polish zloty	February 24, 2021	3.714500
Polish zloty	February 24, 2022	4.128100
Polish zloty	February 24, 2023	4.463000
Polish zloty	February 25, 2019	3.824100
Polish zloty	February 25, 2020	3.962400
Polish zloty	February 25, 2021	3.694300
Polish zloty	February 25, 2022	4.168300
Polish zloty	February 26, 2019	3.812400
Polish zloty	February 26, 2020	3.957300
Polish zloty	February 26, 2021	3.724700
Polish zloty	February 27, 2019	3.788600
Polish zloty	February 27, 2020	3.941300
Polish zloty	February 27, 2023	4.469700
Polish zloty	February 28, 2019	3.785300
Polish zloty	February 28, 2020	3.925500
Polish zloty	February 28, 2022	4.196500
Polish zloty	February 28, 2023	4.447500
Polish zloty	January 02, 2020	3.800000
Polish zloty	January 03, 2020	3.821300
Polish zloty	January 03, 2022	4.042400
Polish zloty	January 03, 2023	4.437300
Polish zloty	January 04, 2021	3.699800
Polish zloty	January 04, 2022	4.046800
Polish zloty	January 04, 2023	4.399800
Polish zloty	January 05, 2021	3.703100
Polish zloty	January 05, 2022	4.039600
Polish zloty	January 05, 2023	4.397000
Polish zloty	January 06, 2020	NA
Polish zloty	January 06, 2021	NA
Polish zloty	January 06, 2022	NA
Polish zloty	January 06, 2023	NA
Polish zloty	January 07, 2020	3.786100
Polish zloty	January 07, 2021	3.665600
Polish zloty	January 07, 2022	4.027900
Polish zloty	January 08, 2020	3.812300
Polish zloty	January 08, 2021	3.691900
Polish zloty	January 09, 2020	3.825100
Polish zloty	January 09, 2023	4.401000
Polish zloty	January 10, 2020	3.827200
Polish zloty	January 10, 2022	4.006400
Polish zloty	January 10, 2023	4.372000
Polish zloty	January 11, 2021	3.727100
Polish zloty	January 11, 2022	4.010600
Polish zloty	January 11, 2023	4.363900
Polish zloty	January 12, 2021	3.718800
Polish zloty	January 12, 2022	3.987900
Polish zloty	January 12, 2023	4.355600
Polish zloty	January 13, 2020	3.810100
Polish zloty	January 13, 2021	3.714200
Polish zloty	January 13, 2022	3.946300
Polish zloty	January 13, 2023	4.327200
Polish zloty	January 14, 2020	3.801900
Polish zloty	January 14, 2021	3.732300
Polish zloty	January 14, 2022	3.959700
Polish zloty	January 15, 2020	3.799200
Polish zloty	January 15, 2021	3.746600
Polish zloty	January 16, 2020	3.796800
Polish zloty	January 17, 2020	3.805300
Polish zloty	January 17, 2023	4.339800
Polish zloty	January 18, 2022	3.973400
Polish zloty	January 18, 2023	4.332200
Polish zloty	January 19, 2021	3.741600
Polish zloty	January 19, 2022	3.993000
Polish zloty	January 19, 2023	4.346900
Polish zloty	January 20, 2021	3.730300
Polish zloty	January 20, 2022	3.983300
Polish zloty	January 20, 2023	4.352000
Polish zloty	January 21, 2020	3.828400
Polish zloty	January 21, 2021	3.731200
Polish zloty	January 21, 2022	3.995300
Polish zloty	January 22, 2020	3.820200
Polish zloty	January 22, 2021	3.725500
Polish zloty	January 23, 2020	3.830800
Polish zloty	January 23, 2023	4.324200
Polish zloty	January 24, 2020	3.847500
Polish zloty	January 24, 2022	4.004900
Polish zloty	January 24, 2023	4.334100
Polish zloty	January 25, 2021	3.740200
Polish zloty	January 25, 2022	4.059300
Polish zloty	January 25, 2023	4.326500
Polish zloty	January 26, 2021	3.751200
Polish zloty	January 26, 2022	4.068400
Polish zloty	January 26, 2023	4.335400
Polish zloty	January 27, 2020	3.872500
Polish zloty	January 27, 2021	3.750700
Polish zloty	January 27, 2022	4.083000
Polish zloty	January 27, 2023	4.325200
Polish zloty	January 28, 2020	3.884400
Polish zloty	January 28, 2021	3.756600
Polish zloty	January 28, 2022	4.104800
Polish zloty	January 29, 2020	3.887100
Polish zloty	January 29, 2021	3.746000
Polish zloty	January 30, 2020	3.885600
Polish zloty	January 30, 2023	4.325800
Polish zloty	January 31, 2020	3.899900
Polish zloty	January 31, 2022	4.114700
Polish zloty	January 31, 2023	4.348000
Polish zloty	July 01, 2019	3.743000
Polish zloty	July 01, 2020	3.959100
Polish zloty	July 01, 2021	3.814900
Polish zloty	July 01, 2022	4.510600
Polish zloty	July 02, 2019	3.759300
Polish zloty	July 02, 2020	3.952800
Polish zloty	July 03, 2019	3.759600
Polish zloty	July 05, 2019	NA
Polish zloty	July 05, 2022	4.594700
Polish zloty	July 05, 2023	4.086900
Polish zloty	July 06, 2021	3.802100
Polish zloty	July 06, 2022	4.679600
Polish zloty	July 06, 2023	4.119100
Polish zloty	July 07, 2020	3.968900
Polish zloty	July 07, 2021	3.822500
Polish zloty	July 07, 2022	4.702900
Polish zloty	July 07, 2023	4.118900
Polish zloty	July 08, 2019	3.785700
Polish zloty	July 08, 2020	3.966600
Polish zloty	July 08, 2021	3.840800
Polish zloty	July 08, 2022	4.741700
Polish zloty	July 09, 2019	3.807400
Polish zloty	July 09, 2020	3.948600
Polish zloty	July 09, 2021	3.842700
Polish zloty	July 10, 2019	3.806600
Polish zloty	July 10, 2020	3.964600
Polish zloty	July 10, 2023	4.063200
Polish zloty	July 11, 2019	3.785900
Polish zloty	July 11, 2022	4.741600
Polish zloty	July 11, 2023	4.037400
Polish zloty	July 12, 2019	3.788900
Polish zloty	July 12, 2021	3.837800
Polish zloty	July 12, 2022	4.828400
Polish zloty	July 12, 2023	4.034700
Polish zloty	July 13, 2020	3.956400
Polish zloty	July 13, 2021	3.853300
Polish zloty	July 13, 2022	4.822100
Polish zloty	July 13, 2023	3.972400
Polish zloty	July 14, 2020	3.957000
Polish zloty	July 14, 2021	3.895500
Polish zloty	July 14, 2022	4.827400
Polish zloty	July 14, 2023	3.961700
Polish zloty	July 15, 2019	3.785600
Polish zloty	July 15, 2020	3.911700
Polish zloty	July 15, 2021	3.862900
Polish zloty	July 15, 2022	NA
Polish zloty	July 16, 2019	3.786700
Polish zloty	July 16, 2020	3.942200
Polish zloty	July 16, 2021	3.880800
Polish zloty	July 17, 2019	3.803800
Polish zloty	July 17, 2020	3.926300
Polish zloty	July 17, 2023	3.961600
Polish zloty	July 18, 2019	3.793300
Polish zloty	July 18, 2022	4.715200
Polish zloty	July 18, 2023	3.945100
Polish zloty	July 19, 2019	3.785500
Polish zloty	July 19, 2021	3.896800
Polish zloty	July 19, 2022	4.659400
Polish zloty	July 19, 2023	3.961200
Polish zloty	July 20, 2020	3.899700
Polish zloty	July 20, 2021	3.901200
Polish zloty	July 20, 2022	4.652400
Polish zloty	July 20, 2023	3.971000
Polish zloty	July 21, 2020	3.881200
Polish zloty	July 21, 2021	3.903500
Polish zloty	July 21, 2022	4.668200
Polish zloty	July 21, 2023	3.999000
Polish zloty	July 22, 2019	3.786900
Polish zloty	July 22, 2020	3.853400
Polish zloty	July 22, 2021	3.880100
Polish zloty	July 22, 2022	4.692000
Polish zloty	July 23, 2019	3.799700
Polish zloty	July 23, 2020	3.806000
Polish zloty	July 23, 2021	3.885100
Polish zloty	July 24, 2019	3.822900
Polish zloty	July 24, 2020	3.802900
Polish zloty	July 24, 2023	4.021000
Polish zloty	July 25, 2019	3.819900
Polish zloty	July 25, 2022	4.617100
Polish zloty	July 25, 2023	4.008000
Polish zloty	July 26, 2019	3.829600
Polish zloty	July 26, 2021	3.891500
Polish zloty	July 26, 2022	4.622200
Polish zloty	July 26, 2023	3.994900
Polish zloty	July 27, 2020	3.764300
Polish zloty	July 27, 2021	3.901700
Polish zloty	July 27, 2022	4.714200
Polish zloty	July 27, 2023	3.970200
Polish zloty	July 28, 2020	3.753200
Polish zloty	July 28, 2021	3.884900
Polish zloty	July 28, 2022	4.695200
Polish zloty	July 28, 2023	4.037700
Polish zloty	July 29, 2019	3.845300
Polish zloty	July 29, 2020	3.761000
Polish zloty	July 29, 2021	3.861700
Polish zloty	July 29, 2022	4.636500
Polish zloty	July 30, 2019	3.849300
Polish zloty	July 30, 2020	3.754900
Polish zloty	July 30, 2021	3.841000
Polish zloty	July 31, 2019	3.850400
Polish zloty	July 31, 2020	3.716600
Polish zloty	July 31, 2023	3.999500
Polish zloty	June 01, 2020	3.968000
Polish zloty	June 01, 2021	3.659000
Polish zloty	June 01, 2022	4.281700
Polish zloty	June 01, 2023	4.239900
Polish zloty	June 02, 2020	3.930300
Polish zloty	June 02, 2021	3.665900
Polish zloty	June 02, 2022	4.293100
Polish zloty	June 02, 2023	4.190300
Polish zloty	June 03, 2019	3.829200
Polish zloty	June 03, 2020	3.912100
Polish zloty	June 03, 2021	NA
Polish zloty	June 03, 2022	4.268900
Polish zloty	June 04, 2019	3.804100
Polish zloty	June 04, 2020	3.957300
Polish zloty	June 04, 2021	3.693100
Polish zloty	June 05, 2019	3.792900
Polish zloty	June 05, 2020	3.921700
Polish zloty	June 05, 2023	4.193300
Polish zloty	June 06, 2019	3.806500
Polish zloty	June 06, 2022	4.267500
Polish zloty	June 06, 2023	4.196400
Polish zloty	June 07, 2019	3.795800
Polish zloty	June 07, 2021	3.665600
Polish zloty	June 07, 2022	4.293500
Polish zloty	June 07, 2023	4.188700
Polish zloty	June 08, 2020	3.919700
Polish zloty	June 08, 2021	3.669000
Polish zloty	June 08, 2022	4.290400
Polish zloty	June 08, 2023	NA
Polish zloty	June 09, 2020	3.945300
Polish zloty	June 09, 2021	3.654500
Polish zloty	June 09, 2022	4.276400
Polish zloty	June 09, 2023	NA
Polish zloty	June 10, 2019	3.774500
Polish zloty	June 10, 2020	3.918000
Polish zloty	June 10, 2021	3.682100
Polish zloty	June 10, 2022	4.336300
Polish zloty	June 11, 2019	3.772200
Polish zloty	June 11, 2020	NA
Polish zloty	June 11, 2021	3.675900
Polish zloty	June 12, 2019	3.763000
Polish zloty	June 12, 2020	3.929900
Polish zloty	June 12, 2023	4.116900
Polish zloty	June 13, 2019	3.773600
Polish zloty	June 13, 2022	4.420900
Polish zloty	June 13, 2023	4.143900
Polish zloty	June 14, 2019	3.772700
Polish zloty	June 14, 2021	3.718500
Polish zloty	June 14, 2022	4.447800
Polish zloty	June 14, 2023	4.139300
Polish zloty	June 15, 2020	3.941300
Polish zloty	June 15, 2021	3.734900
Polish zloty	June 15, 2022	4.445500
Polish zloty	June 15, 2023	4.120300
Polish zloty	June 16, 2020	3.905800
Polish zloty	June 16, 2021	3.733600
Polish zloty	June 16, 2022	NA
Polish zloty	June 16, 2023	4.071500
Polish zloty	June 17, 2019	3.798900
Polish zloty	June 17, 2020	3.953200
Polish zloty	June 17, 2021	3.793100
Polish zloty	June 17, 2022	4.463000
Polish zloty	June 18, 2019	3.809700
Polish zloty	June 18, 2020	3.958900
Polish zloty	June 18, 2021	3.819800
Polish zloty	June 19, 2019	3.810400
Polish zloty	June 19, 2020	3.974100
Polish zloty	June 20, 2019	NA
Polish zloty	June 20, 2023	4.058000
Polish zloty	June 21, 2019	3.770500
Polish zloty	June 21, 2021	3.821400
Polish zloty	June 21, 2022	4.391700
Polish zloty	June 21, 2023	4.064800
Polish zloty	June 22, 2020	3.966700
Polish zloty	June 22, 2021	3.813200
Polish zloty	June 22, 2022	4.433800
Polish zloty	June 22, 2023	4.033000
Polish zloty	June 23, 2020	3.931100
Polish zloty	June 23, 2021	3.787800
Polish zloty	June 23, 2022	4.488100
Polish zloty	June 23, 2023	4.089300
Polish zloty	June 24, 2019	3.736000
Polish zloty	June 24, 2020	3.939500
Polish zloty	June 24, 2021	3.798600
Polish zloty	June 24, 2022	4.465600
Polish zloty	June 25, 2019	3.737600
Polish zloty	June 25, 2020	3.962300
Polish zloty	June 25, 2021	3.774900
Polish zloty	June 26, 2019	3.754000
Polish zloty	June 26, 2020	3.969700
Polish zloty	June 26, 2023	4.066900
Polish zloty	June 27, 2019	3.742600
Polish zloty	June 27, 2022	4.436900
Polish zloty	June 27, 2023	4.048100
Polish zloty	June 28, 2019	3.733600
Polish zloty	June 28, 2021	3.776200
Polish zloty	June 28, 2022	4.437700
Polish zloty	June 28, 2023	4.071900
Polish zloty	June 29, 2020	3.965600
Polish zloty	June 29, 2021	3.791400
Polish zloty	June 29, 2022	4.453300
Polish zloty	June 29, 2023	4.083200
Polish zloty	June 30, 2020	3.980600
Polish zloty	June 30, 2021	3.803500
Polish zloty	June 30, 2022	4.482500
Polish zloty	June 30, 2023	4.106600
Polish zloty	March 01, 2019	3.792000
Polish zloty	March 01, 2021	3.757200
Polish zloty	March 01, 2022	4.219300
Polish zloty	March 01, 2023	4.409400
Polish zloty	March 02, 2020	3.902300
Polish zloty	March 02, 2021	3.776500
Polish zloty	March 02, 2022	4.330200
Polish zloty	March 02, 2023	4.400200
Polish zloty	March 03, 2020	3.880400
Polish zloty	March 03, 2021	3.750900
Polish zloty	March 03, 2022	4.325700
Polish zloty	March 03, 2023	4.434100
Polish zloty	March 04, 2019	3.789300
Polish zloty	March 04, 2020	3.853600
Polish zloty	March 04, 2021	3.785100
Polish zloty	March 04, 2022	4.391000
Polish zloty	March 05, 2019	3.797700
Polish zloty	March 05, 2020	3.847900
Polish zloty	March 05, 2021	3.839300
Polish zloty	March 06, 2019	3.803800
Polish zloty	March 06, 2020	3.823100
Polish zloty	March 06, 2023	4.428900
Polish zloty	March 07, 2019	3.803800
Polish zloty	March 07, 2022	4.572200
Polish zloty	March 07, 2023	4.398100
Polish zloty	March 08, 2019	3.840900
Polish zloty	March 08, 2021	3.866500
Polish zloty	March 08, 2022	4.511500
Polish zloty	March 08, 2023	4.462600
Polish zloty	March 09, 2020	3.789900
Polish zloty	March 09, 2021	3.850700
Polish zloty	March 09, 2022	4.414700
Polish zloty	March 09, 2023	4.435600
Polish zloty	March 10, 2020	3.805800
Polish zloty	March 10, 2021	3.842000
Polish zloty	March 10, 2022	4.348200
Polish zloty	March 10, 2023	4.426600
Polish zloty	March 11, 2019	3.819900
Polish zloty	March 11, 2020	3.818600
Polish zloty	March 11, 2021	3.828700
Polish zloty	March 11, 2022	4.369400
Polish zloty	March 12, 2019	3.811600
Polish zloty	March 12, 2020	3.864200
Polish zloty	March 12, 2021	3.852100
Polish zloty	March 13, 2019	3.807700
Polish zloty	March 13, 2020	3.906700
Polish zloty	March 13, 2023	4.390600
Polish zloty	March 14, 2019	3.801800
Polish zloty	March 14, 2022	4.322100
Polish zloty	March 14, 2023	4.379300
Polish zloty	March 15, 2019	3.801400
Polish zloty	March 15, 2021	3.842900
Polish zloty	March 15, 2022	4.299200
Polish zloty	March 15, 2023	4.403000
Polish zloty	March 16, 2020	3.923100
Polish zloty	March 16, 2021	3.851900
Polish zloty	March 16, 2022	4.282800
Polish zloty	March 16, 2023	4.424800
Polish zloty	March 17, 2020	4.046000
Polish zloty	March 17, 2021	3.867600
Polish zloty	March 17, 2022	4.240300
Polish zloty	March 17, 2023	4.420200
Polish zloty	March 18, 2019	3.787600
Polish zloty	March 18, 2020	4.074900
Polish zloty	March 18, 2021	3.870500
Polish zloty	March 18, 2022	4.270700
Polish zloty	March 19, 2019	3.782300
Polish zloty	March 19, 2020	4.242100
Polish zloty	March 19, 2021	3.886500
Polish zloty	March 20, 2019	3.776700
Polish zloty	March 20, 2020	4.240000
Polish zloty	March 20, 2023	4.413000
Polish zloty	March 21, 2019	3.758100
Polish zloty	March 21, 2022	4.244400
Polish zloty	March 21, 2023	NA
Polish zloty	March 22, 2019	3.794800
Polish zloty	March 22, 2021	3.876800
Polish zloty	March 22, 2022	4.272000
Polish zloty	March 22, 2023	4.346700
Polish zloty	March 23, 2020	4.265400
Polish zloty	March 23, 2021	3.874600
Polish zloty	March 23, 2022	4.277200
Polish zloty	March 23, 2023	4.301100
Polish zloty	March 24, 2020	4.242100
Polish zloty	March 24, 2021	3.909800
Polish zloty	March 24, 2022	4.331000
Polish zloty	March 24, 2023	NA
Polish zloty	March 25, 2019	3.796600
Polish zloty	March 25, 2020	4.222000
Polish zloty	March 25, 2021	3.925300
Polish zloty	March 25, 2022	4.312500
Polish zloty	March 26, 2019	3.796900
Polish zloty	March 26, 2020	4.198800
Polish zloty	March 26, 2021	3.930700
Polish zloty	March 27, 2019	3.811300
Polish zloty	March 27, 2020	4.112700
Polish zloty	March 27, 2023	4.351800
Polish zloty	March 28, 2019	3.820200
Polish zloty	March 28, 2022	4.278400
Polish zloty	March 28, 2023	4.330000
Polish zloty	March 29, 2019	3.836500
Polish zloty	March 29, 2021	3.957000
Polish zloty	March 29, 2022	4.291700
Polish zloty	March 29, 2023	4.324700
Polish zloty	March 30, 2020	4.093300
Polish zloty	March 30, 2021	3.960400
Polish zloty	March 30, 2022	4.168800
Polish zloty	March 30, 2023	4.304300
Polish zloty	March 31, 2020	4.146600
Polish zloty	March 31, 2021	3.967600
Polish zloty	March 31, 2022	4.180100
Polish zloty	March 31, 2023	4.293400
Polish zloty	May 01, 2019	NA
Polish zloty	May 01, 2020	NA
Polish zloty	May 01, 2023	NA
Polish zloty	May 02, 2019	3.817700
Polish zloty	May 02, 2022	4.445400
Polish zloty	May 02, 2023	4.182300
Polish zloty	May 03, 2019	NA
Polish zloty	May 03, 2021	NA
Polish zloty	May 03, 2022	NA
Polish zloty	May 03, 2023	NA
Polish zloty	May 04, 2020	4.164600
Polish zloty	May 04, 2021	3.794000
Polish zloty	May 04, 2022	4.445600
Polish zloty	May 04, 2023	4.154700
Polish zloty	May 05, 2020	4.192700
Polish zloty	May 05, 2021	3.813600
Polish zloty	May 05, 2022	4.401700
Polish zloty	May 05, 2023	4.161200
Polish zloty	May 06, 2019	3.831300
Polish zloty	May 06, 2020	4.202200
Polish zloty	May 06, 2021	3.806600
Polish zloty	May 06, 2022	4.450200
Polish zloty	May 07, 2019	3.827800
Polish zloty	May 07, 2020	4.216200
Polish zloty	May 07, 2021	3.786100
Polish zloty	May 08, 2019	3.832500
Polish zloty	May 08, 2020	4.206500
Polish zloty	May 08, 2023	4.138400
Polish zloty	May 09, 2019	3.841000
Polish zloty	May 09, 2022	4.478400
Polish zloty	May 09, 2023	4.160900
Polish zloty	May 10, 2019	3.824200
Polish zloty	May 10, 2021	3.749300
Polish zloty	May 10, 2022	4.422300
Polish zloty	May 10, 2023	4.153200
Polish zloty	May 11, 2020	4.212600
Polish zloty	May 11, 2021	3.751400
Polish zloty	May 11, 2022	4.419000
Polish zloty	May 11, 2023	4.141400
Polish zloty	May 12, 2020	4.209500
Polish zloty	May 12, 2021	3.745600
Polish zloty	May 12, 2022	4.486300
Polish zloty	May 12, 2023	4.163800
Polish zloty	May 13, 2019	3.832100
Polish zloty	May 13, 2020	4.211100
Polish zloty	May 13, 2021	3.767500
Polish zloty	May 13, 2022	4.484900
Polish zloty	May 14, 2019	3.832300
Polish zloty	May 14, 2020	4.226900
Polish zloty	May 14, 2021	3.737400
Polish zloty	May 15, 2019	3.845700
Polish zloty	May 15, 2020	4.213500
Polish zloty	May 15, 2023	4.149000
Polish zloty	May 16, 2019	3.825900
Polish zloty	May 16, 2022	4.478500
Polish zloty	May 16, 2023	4.122800
Polish zloty	May 17, 2019	3.854500
Polish zloty	May 17, 2021	3.728800
Polish zloty	May 17, 2022	4.437900
Polish zloty	May 17, 2023	4.150400
Polish zloty	May 18, 2020	4.222400
Polish zloty	May 18, 2021	3.705000
Polish zloty	May 18, 2022	4.427900
Polish zloty	May 18, 2023	4.192900
Polish zloty	May 19, 2020	4.164500
Polish zloty	May 19, 2021	3.708700
Polish zloty	May 19, 2022	4.423100
Polish zloty	May 19, 2023	4.205300
Polish zloty	May 20, 2019	3.854300
Polish zloty	May 20, 2020	4.161900
Polish zloty	May 20, 2021	3.707700
Polish zloty	May 20, 2022	4.383200
Polish zloty	May 21, 2019	3.862500
Polish zloty	May 21, 2020	4.134600
Polish zloty	May 21, 2021	3.677800
Polish zloty	May 22, 2019	3.862000
